Jednostka,Nazwa zadania,Akronim,Wydatki rzeczowe,Wydatki na utrzymanie stanowiska pracy,Wydatki na zadania ogółem
XX Liceum Ogólnokształcące (LO XX),Małopolska Chmura Edukacyjna ,CHM,3150.0,,3150.0
XX Liceum Ogólnokształcące (LO XX),Realizacja programów unijnych- Erasmus +,ERP,147900.0,,147900.0
XX Liceum Ogólnokształcące (LO XX),Remonty,DRE,7000.0,,7000.0
XX Liceum Ogólnokształcące (LO XX),Pozostała działalność,CPO,,,
XX Liceum Ogólnokształcące (LO XX),nan,,,,0.0
XXI Liceum Ogólnokształcące (LO XXI),Działalność podstawowa,APO,954500.0,,954500.0
XXI Liceum Ogólnokształcące (LO XXI),Pozostała działalność,CPO,,,
XXI Liceum Ogólnokształcące (LO XXI),Remonty,DRE,,,0.0
XXI Liceum Ogólnokształcące (LO XXI),nan,,,,
XXV Liceum Ogólnokształcące (LO XXV),Działalność podstawowa,APO,3668200.0,,3668200.0
XXV Liceum Ogólnokształcące (LO XXV),Remonty,DRE,8000.0,,8000.0
XXV Liceum Ogólnokształcące (LO XXV),Pozostała działalność,CPO,,,
XXV Liceum Ogólnokształcące (LO XXV),Zadania realizowane na podstawie umów i porozumień,HUP,,,
XXV Liceum Ogólnokształcące (LO XXV),Zadania dzielnic (bieżące),DBR,,,
XXV Liceum Ogólnokształcące (LO XXV),nan,,,,
XXVIII Liceum Ogólnokształcące (LO XXVIII),Działalność podstawowa,APO,3118800.0,,3118800.0
XXVIII Liceum Ogólnokształcące (LO XXVIII),Zadania dzielnic (bieżące),DBR,,,0.0
XXVIII Liceum Ogólnokształcące (LO XXVIII),Remonty,DRE,5000.0,,5000.0
XXVIII Liceum Ogólnokształcące (LO XXVIII),Pozostała działalność,CPO,,,
XXVIII Liceum Ogólnokształcące (LO XXVIII),nan,,,,
XLI Liceum Ogólnokształcące (LO XLI),Działalność podstawowa,APO,3477750.0,,3477750.0
XLI Liceum Ogólnokształcące (LO XLI),Zadania dzielnic (bieżące),DBR,8000.0,,8000.0
XLI Liceum Ogólnokształcące (LO XLI),Remonty,DRE,6000.0,,6000.0
XLI Liceum Ogólnokształcące (LO XLI),Zadania inwestycyjne,ZIN,,,
XLI Liceum Ogólnokształcące (LO XLI),nan,,,,
XLII Liceum Ogólnokształcące (LO XLII),Działalność podstawowa,APO,4399870.0,,4399870.0
XLII Liceum Ogólnokształcące (LO XLII),Zadania dzielnic (bieżące),DBR,2000.0,,2000.0
XLII Liceum Ogólnokształcące (LO XLII),Realizacja programów unijnych- Erasmus +,ERP,27200.0,,27200.0
XLII Liceum Ogólnokształcące (LO XLII),Remonty,DRE,5000.0,,5000.0
XLII Liceum Ogólnokształcące (LO XLII),Pozostała działalność,CPO,,,
XLII Liceum Ogólnokształcące (LO XLII),nan,,,,
XLIV Liceum Ogólnokształcące (LO XLIV),Działalność podstawowa,APO,3789100.0,,3789100.0
XLIV Liceum Ogólnokształcące (LO XLIV),Zadania dzielnic (bieżące),DBR,2000.0,,2000.0
XLIV Liceum Ogólnokształcące (LO XLIV),Remonty,DRE,5000.0,,5000.0
XLIV Liceum Ogólnokształcące (LO XLIV),Pozostała działalność,CPO,,,
XLIV Liceum Ogólnokształcące (LO XLIV),Zadania inwestycyjne,ZIN,,,
XLIV Liceum Ogólnokształcące (LO XLIV),nan,,,,
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Działalność podstawowa,APO,5490300.0,,5490300.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Kształcenie zawodowe uczniów w branży budowlanej,CKB,14148.0,,14148.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Zadania dzielnic (bieżące),DBR,2500.0,,2500.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Koordynacja kształcenia zawodowego uczniów,KKU,6300.0,,6300.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Remonty,DRE,,,0.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Pozostała działalność,CPO,,,
Zespół Szkół Budowlanych Nr 1 (ZSB 1),nan,,,,0.0
Zespół Szkół Chemicznych (ZSCH),Działalność podstawowa,APO,4812400.0,,4812400.0
Zespół Szkół Chemicznych (ZSCH),Małopolska Chmura Edukacyjna ,CHM,3508.0,,3508.0
Zespół Szkół Chemicznych (ZSCH),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,21424.0,,21424.0
Zespół Szkół Chemicznych (ZSCH),Realizacja programów unijnych- Erasmus +,ERP,204600.0,,204600.0
Zespół Szkół Chemicznych (ZSCH),Remonty,DRE,,,0.0
Zespół Szkół Chemicznych (ZSCH),Pozostała działalność,CPO,,,
Zespół Szkół Chemicznych (ZSCH),nan,,,,
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Działalność podstawowa,APO,6095240.0,,6095240.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,10440.0,,10440.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,7856.0,,7856.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Koordynacja kształcenia zawodowego uczniów,KKU,4036.0,,4036.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Realizacja programów unijnych- Erasmus +,ERP,624100.0,,624100.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Mobilność edukacyjna POWER,MEP,158700.0,,158700.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Remonty,DRE,,,0.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Pozostała działalność,CPO,,,
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Program mobilności ponadnarodowej,PMP,73800.0,,73800.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Zadania inwestycyjne,ZIN,,,
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),nan,,,,0.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Działalność podstawowa,APO,7589286.0,,7589286.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,39558.0,,39558.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,14828.0,,14828.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Zadania dzielnic (bieżące),DBR,4000.0,,4000.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Realizacja programów unijnych- Erasmus +,ERP,525600.0,,525600.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Koordynacja kształcenia zawodowego uczniów,KKU,4200.0,,4200.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Remonty,DRE,,,0.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Pozostała działalność,CPO,,,
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),nan,,,,
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Działalność podstawowa,APO,11056510.0,,11056510.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Zadania dzielnic (bieżące),DBR,40000.0,,40000.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Kształcenie zawodowe uczniów w branży elektryczno - elektronicznej,CKE,39796.0,,39796.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Realizacja programów unijnych- Erasmus +,ERP,,,
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Remonty,DRE,,,0.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Pozostała działalność,CPO,,,
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Zadania realizowane na podstawie umów i porozumień,HUP,300.0,,300.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Koordynacja kształcenia zawodowego uczniów,KKU,4200.0,,4200.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Program mobilności ponadnarodowej,PMP,59844.0,,59844.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Zadania inwestycyjne,ZIN,,,
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),nan,,,,
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Działalność podstawowa,APO,5357430.0,,5357430.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Kształcenie zawodowe uczniów w branży elektryczno - elektronicznej,CKE,21628.0,,21628.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Zadania dzielnic (bieżące),DBR,4000.0,,4000.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Koordynacja kształcenia zawodowego uczniów,KKU,2100.0,,2100.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Małopolska Chmura Edukacyjna,CHM,2100.0,,2100.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Remonty,DRE,,,0.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Pozostała działalność,CPO,,,
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Realizacja programów unijnych- Erasmus +,ERP,,,0.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),nan,,,,0.0
Zespół Szkół Energetycznych (ZSEN),Działalność podstawowa,APO,5846400.0,,5846400.0
Zespół Szkół Energetycznych (ZSEN),Kształcenie zawodowe uczniów w branży elektryczno - elektronicznej,CKE,111693.0,,111693.0
Zespół Szkół Energetycznych (ZSEN),Koordynacja kształcenia zawodowego uczniów,KKU,4200.0,,4200.0
Zespół Szkół Energetycznych (ZSEN),Realizacja programów unijnych- Erasmus +,ERP,60000.0,,60000.0
Zespół Szkół Energetycznych (ZSEN),Remonty,DRE,,,0.0
Zespół Szkół Energetycznych (ZSEN),Pozostała działalność,CPO,,,
Zespół Szkół Energetycznych (ZSEN),Zadania inwestycyjne,ZIN,,,
Zespół Szkół Energetycznych (ZSEN),nan,,,,0.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Działalność podstawowa,APO,5792080.0,,5792080.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Małopolska Chmura Edukacyjna ,CHM,4165.0,,4165.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Zadania dzielnic (bieżące),DBR,30000.0,,30000.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Realizacja programów unijnych- Erasmus +,ERP,349000.0,,349000.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Koordynacja kształcenia zawodowego uczniów,KKU,4200.0,,4200.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,10408.0,,10408.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Remonty,DRE,,,0.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Program mobilności ponadnarodowej,PMP,2926.0,,2926.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Pozostała działalność,CPO,,,
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),nan,,,,0.0
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),Działalność podstawowa,APO,7198740.0,,7198740.0
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,54610.0,,54610.0
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),Remonty,DRE,,,0.0
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),Pozostała działalność,CPO,,,0.0
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),nan,,,,0.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Działalność podstawowa,APO,4045500.0,,4045500.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Małopolska Chmura Edukacyjna ,CHM,2100.0,,2100.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Zadania dzielnic (bieżące),DBR,2500.0,,2500.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,19724.0,,19724.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Kształcenie zawodowe uczniów w branży budowlanej,CKB,18364.0,,18364.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Remonty,DRE,,,0.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Pozostała działalność,CPO,,,0.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),nan,,,,
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Działalność podstawowa,APO,6843400.0,,6843400.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,15644.0,,15644.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Kształcenie zawodowe uczniów w branży budowlanej,CKB,16324.0,,16324.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Kształcenie zawodowe uczniów w branży rolniczo - leśnej z ochroną środowiska,CKR,20964.0,,20964.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Koordynacja kształcenia zawodowego uczniów,KKU,4200.0,,4200.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Mobilność Edukacyjna POWER,MEP,,,
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Remonty,DRE,,,0.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Pozostała działalność,CPO,,,
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Realizacja programów unijnych- Erasmus +,ERP,311700.0,,311700.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Zadania inwestycyjne,ZIN,,,
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),nan,,,,
Zespół Szkół Łączności (ZSŁ),Działalność podstawowa,APO,13296670.0,,13296670.0
Zespół Szkół Łączności (ZSŁ),Małopolska Chmura Edukacyjna ,CHM,2100.0,,2100.0
Zespół Szkół Łączności (ZSŁ),Kształcenie zawodowe uczniów w branży elektryczno - elektronicznej,CKE,134882.0,,134882.0
Zespół Szkół Łączności (ZSŁ),Koordynacja kształcenia zawodowego uczniów,KKU,2100.0,,2100.0
Zespół Szkół Łączności (ZSŁ),Remonty,DRE,,,0.0
Zespół Szkół Łączności (ZSŁ),Pozostała działalność,CPO,,,
Zespół Szkół Łączności (ZSŁ),Zadania dzielnic (bieżące),DBR,,,
Zespół Szkół Łączności (ZSŁ),nan,,,,0.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Działalność podstawowa,APO,6941500.0,,6941500.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Małopolska Chmura Edukacyjna ,CHM,2822.0,,2822.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Kształcenie zawodowe uczniów w branży mechanicznej,CKM,37972.0,,37972.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Koordynacja kształcenia zawodowego uczniów,KKU,2100.0,,2100.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Realizacja programów unijnych- Erasmus +,ERP,,,0.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Remonty,DRE,,,0.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Pozostała działalność,CPO,,,0.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),nan,,,,0.0
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Działalność podstawowa,APO,7496370.0,,7496370.0
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,15304.0,,15304.0
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Kształcenie zawodowe uczniów w branży mechanicznej,CKM,51028.0,,51028.0
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Realizacja programów unijnych- Erasmus +,ERP,55500.0,,55500.0
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Remonty,DRE,,,0.0
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Pozostała działalność,CPO,,,
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),nan,,,,
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Działalność podstawowa,APO,5302540.0,,5302540.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Małopolska Chmura Edukacyjna ,CHM,,,
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Realizacja programów unijnych- Erasmus +,ERP,580430.0,,580430.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Koordynacja kształcenia zawodowego uczniów,KKU,2100.0,,2100.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Kształcenie zawodowe uczniów w branży mechanicznej,CKM,23804.0,,23804.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Remonty,DRE,,,0.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Pozostała działalność,CPO,,,
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),nan,,,,
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),Działalność podstawowa,APO,2866000.0,,2866000.0
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),Zadania dzielnic (bieżące),DBR,10000.0,,10000.0
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),Remonty,DRE,,,0.0
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),w tym remont drogi dojazdowej wraz z chodnikiem,,,,
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),nan,,,,
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Działalność podstawowa,APO,6894950.0,,6894950.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Pozostała działalność,CPO,,,
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,20132.0,,20132.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Koordynacja kształcenia zawodowego uczniów,KKU,2100.0,,2100.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Małopolska Chmura Edukacyjna ,CHM,1050.0,,1050.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Remonty,DRE,,,0.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Realizacja programów unijnych- Erasmus +,ERP,31800.0,,31800.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Kwalifikacyjne kursy zawodowe,KKZ,,,0.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),nan,,,,
Zespół Szkół Przemysłu Spożywczego (ZSPSP),Działalność podstawowa,APO,6515400.0,,6515400.0
Zespół Szkół Przemysłu Spożywczego (ZSPSP),Remonty,DRE,,,0.0
Zespół Szkół Przemysłu Spożywczego (ZSPSP),Pozostała działalność,CPO,,,
Zespół Szkół Przemysłu Spożywczego (ZSPSP),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,18930.0,,18930.0
Zespół Szkół Przemysłu Spożywczego (ZSPSP),nan,,,,
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Działalność podstawowa,APO,3895600.0,,3895600.0
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Kształcenie zawodowe uczniów w branży mechanicznej,CKM,10000.0,,10000.0
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Kształcenie zawodowe uczniów w branży rolniczo - leśnej z ochroną środowiska,CKR,10204.0,,10204.0
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Małopolska Chmura Edukacyjna,CHM,2100.0,,2100.0
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Remonty,DRE,,,0.0
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Pozostała działalność,CPO,,,
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Realizacja programów unijnych- Erasmus +,ERP,221400.0,,221400.0
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",nan,,,,0.0
Zespół Szkół Zawodowych Nr 2 (ZSZ 2),Działalność podstawowa,APO,3416490.0,,3416490.0
Zespół Szkół Zawodowych Nr 2 (ZSZ 2),Remonty,DRE,,,0.0
Zespół Szkół Zawodowych Nr 2 (ZSZ 2),Pozostała działalność,CPO,,,
Zespół Szkół Zawodowych Nr 2 (ZSZ 2),nan,,,,
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Działalność podstawowa,APO,25937000.0,,25937000.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Zadania dzielnic (bieżące),DBR,5000.0,,5000.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Kwalifikacyjne kursy zawodowe,KKZ,36000.0,,36000.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Remonty,DRE,21000.0,,21000.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Pozostała działalność,CPO,,,0.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,10168.0,,10168.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Zadania inwestycyjne,ZIN,,,
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),nan,,,,
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Działalność podstawowa,APO,7559300.0,,7559300.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,11560.0,,11560.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Kształcenie zawodowe uczniów w branży budowlanej,CKB,102530.0,,102530.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Kształcenie zawodowe uczniów w branży elektryczno - elektronicznej,CKE,146420.0,,146420.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Kształcenie zawodowe uczniów w branży mechanicznej,CKM,199387.0,,199387.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Kształcenie zawodowe uczniów w branży rolniczo - leśnej z ochroną środowiska,CKR,9384.0,,9384.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,2720.0,,2720.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Remonty,DRE,,,0.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Pozostała działalność,CPO,,,
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),nan,,,,0.0
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),Działalność podstawowa,APO,4380900.0,,4380900.0
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),Remonty,DRE,,,0.0
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),Pozostała działalność,CPO,,,
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),Zadania realizowane na podstawie umów i porozumień,HUP,1500.0,,1500.0
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),Mobilność edukacyjna POWER,MEP,83250.0,,83250.0
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),nan,,,,0.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Działalność podstawowa,APO,9626100.0,,9626100.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Zadania dzielnic (bieżące),DBR,10000.0,,10000.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Zadania realizowane na podstawie umów i porozumień,HUP,110000.0,,110000.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Remonty,DRE,,,0.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Pozostała działalność,CPO,,,0.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Zadania inwestycyjne,ZIN,,,0.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),nan,,,,
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),Działalność podstawowa,APO,7983700.0,,7983700.0
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),Zadania dzielnic (bieżące),DBR,4000.0,,4000.0
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),Realizacja programów unijnych- Erasmus +,ERP,193800.0,,193800.0
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),Remonty,DRE,,,0.0
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),nan,,,,
Szkoła Muzyczna I stopnia ul. Pilotów (SM-P),Działalność podstawowa,APO,4651500.0,,4651500.0
Szkoła Muzyczna I stopnia ul. Pilotów (SM-P),Remonty,DRE,,,0.0
Szkoła Muzyczna I stopnia ul. Pilotów (SM-P),Pozostała działalność,CPO,,,
Szkoła Muzyczna I stopnia ul. Pilotów (SM-P),nan,,,,0.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Działalność podstawowa,APO,10597200.0,,10597200.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Pozostała działalność,CPO,13500.0,,13500.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Zadania dzielnic (bieżące),DBR,51000.0,,51000.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Koordynacja kształcenia zawodowego uczniów,KKU,4600.0,,4600.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,270.0,,270.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Remonty,DRE,12000.0,,12000.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Zadania inwestycyjne,ZIN,,,
Zespół Szkół Specjalnych Nr 14 (ZSS 14),nan,,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Działalność podstawowa,APO,9121100.0,,9121100.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Pozostała działalność,CPO,,,
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Realizacja programów unijnych- Erasmus +,ERP,207600.0,,207600.0
