Jednostka,Nazwa zadania,Akronim,Wydatki rzeczowe,Wydatki na utrzymanie stanowiska pracy,Wydatki na zadania ogółem
XV Liceum Ogólnokształcące (LO XV),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,
XV Liceum Ogólnokształcące (LO XV),nan,,0.0,,0.0
XX Liceum Ogólnokształcące (LO XX),Działalność podstawowa,APO,5473720.0,,5473720.0
XX Liceum Ogólnokształcące (LO XX),Małopolska Chmura Edukacyjna ,CHM,1050.0,,1050.0
XX Liceum Ogólnokształcące (LO XX),Realizacja programów unijnych- Erasmus +,ERP,147900.0,,147900.0
XX Liceum Ogólnokształcące (LO XX),Remonty,DRE,7000.0,,7000.0
XX Liceum Ogólnokształcące (LO XX),Pozostała działalność,CPO,,,
XX Liceum Ogólnokształcące (LO XX),nan,,,,0.0
XXI Liceum Ogólnokształcące (LO XXI),Działalność podstawowa,APO,1262970.0,,1262970.0
XXI Liceum Ogólnokształcące (LO XXI),Pozostała działalność,CPO,,,
XXI Liceum Ogólnokształcące (LO XXI),Remonty,DRE,,,0.0
XXI Liceum Ogólnokształcące (LO XXI),nan,,,,
XXV Liceum Ogólnokształcące (LO XXV),Działalność podstawowa,APO,3924320.0,,3924320.0
XXV Liceum Ogólnokształcące (LO XXV),Remonty,DRE,8000.0,,8000.0
XXV Liceum Ogólnokształcące (LO XXV),Pozostała działalność,CPO,,,
XXV Liceum Ogólnokształcące (LO XXV),Zadania realizowane na podstawie umów i porozumień,HUP,,,
XXV Liceum Ogólnokształcące (LO XXV),Zadania dzielnic (bieżące),DBR,,,
XXV Liceum Ogólnokształcące (LO XXV),nan,,,,
XXVIII Liceum Ogólnokształcące (LO XXVIII),Działalność podstawowa,APO,3315420.0,,3315420.0
XXVIII Liceum Ogólnokształcące (LO XXVIII),Zadania dzielnic (bieżące),DBR,2000.0,,2000.0
XXVIII Liceum Ogólnokształcące (LO XXVIII),Remonty,DRE,5000.0,,5000.0
XXVIII Liceum Ogólnokształcące (LO XXVIII),Pozostała działalność,CPO,,,
XXVIII Liceum Ogólnokształcące (LO XXVIII),nan,,,,
XLI Liceum Ogólnokształcące (LO XLI),Działalność podstawowa,APO,3485400.0,,3485400.0
XLI Liceum Ogólnokształcące (LO XLI),Zadania dzielnic (bieżące),DBR,5000.0,,5000.0
XLI Liceum Ogólnokształcące (LO XLI),Remonty,DRE,6000.0,,6000.0
XLI Liceum Ogólnokształcące (LO XLI),Zadania inwestycyjne,ZIN,,,
XLI Liceum Ogólnokształcące (LO XLI),nan,,,,
XLII Liceum Ogólnokształcące (LO XLII),Działalność podstawowa,APO,3954180.0,,3954180.0
XLII Liceum Ogólnokształcące (LO XLII),Zadania dzielnic (bieżące),DBR,2000.0,,2000.0
XLII Liceum Ogólnokształcące (LO XLII),Realizacja programów unijnych- Erasmus +,ERP,66100.0,,66100.0
XLII Liceum Ogólnokształcące (LO XLII),Remonty,DRE,5000.0,,5000.0
XLII Liceum Ogólnokształcące (LO XLII),Pozostała działalność,CPO,,,
XLII Liceum Ogólnokształcące (LO XLII),nan,,,,
XLIV Liceum Ogólnokształcące (LO XLIV),Działalność podstawowa,APO,4127870.0,,4127870.0
XLIV Liceum Ogólnokształcące (LO XLIV),Zadania dzielnic (bieżące),DBR,2000.0,,2000.0
XLIV Liceum Ogólnokształcące (LO XLIV),Remonty,DRE,5000.0,,5000.0
XLIV Liceum Ogólnokształcące (LO XLIV),Pozostała działalność,CPO,,,
XLIV Liceum Ogólnokształcące (LO XLIV),Zadania inwestycyjne,ZIN,,,
XLIV Liceum Ogólnokształcące (LO XLIV),nan,,,,
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Działalność podstawowa,APO,5766210.0,,5766210.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Kształcenie zawodowe uczniów w branży budowlanej,CKB,21660.0,,21660.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Zadania dzielnic (bieżące),DBR,2500.0,,2500.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Koordynacja kształcenia zawodowego uczniów,KKU,3130.0,,3130.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Remonty,DRE,10000.0,,10000.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Pozostała działalność,CPO,,,
Zespół Szkół Budowlanych Nr 1 (ZSB 1),nan,,,,0.0
Zespół Szkół Chemicznych (ZSCH),Działalność podstawowa,APO,4928320.0,,4928320.0
Zespół Szkół Chemicznych (ZSCH),Małopolska Chmura Edukacyjna ,CHM,3150.0,,3150.0
Zespół Szkół Chemicznych (ZSCH),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,26300.0,,26300.0
Zespół Szkół Chemicznych (ZSCH),Realizacja programów unijnych- Erasmus +,ERP,138500.0,,138500.0
Zespół Szkół Chemicznych (ZSCH),Remonty,DRE,7000.0,,7000.0
Zespół Szkół Chemicznych (ZSCH),Pozostała działalność,CPO,,,
Zespół Szkół Chemicznych (ZSCH),nan,,,,
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Działalność podstawowa,APO,6658750.0,,6658750.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,9090.0,,9090.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,7440.0,,7440.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Koordynacja kształcenia zawodowego uczniów,KKU,2770.0,,2770.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Realizacja programów unijnych- Erasmus +,ERP,287200.0,,287200.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Mobilność edukacyjna POWER,MEP,123000.0,,123000.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Remonty,DRE,14000.0,,14000.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Pozostała działalność,CPO,,,
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Program mobilności ponadnarodowej,PMP,,,0.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Zadania inwestycyjne,ZIN,,,
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),nan,,,,0.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Działalność podstawowa,APO,7734540.0,,7734540.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,44280.0,,44280.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,27550.0,,27550.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Zadania dzielnic (bieżące),DBR,4000.0,,4000.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Realizacja programów unijnych- Erasmus +,ERP,330010.0,,330010.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Koordynacja kształcenia zawodowego uczniów,KKU,6520.0,,6520.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Remonty,DRE,9500.0,,9500.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Pozostała działalność,CPO,,,
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),nan,,,,
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Działalność podstawowa,APO,11031310.0,,11031310.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Zadania dzielnic (bieżące),DBR,20000.0,,20000.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Kształcenie zawodowe uczniów w branży elektryczno - elektronicznej,CKE,59410.0,,59410.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Realizacja programów unijnych- Erasmus +,ERP,394900.0,,394900.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Remonty,DRE,14000.0,,14000.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Pozostała działalność,CPO,,,
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Koordynacja kształcenia zawodowego uczniów,KKU,,,0.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Program mobilności ponadnarodowej,PMP,,,0.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Zadania inwestycyjne,ZIN,,,
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),nan,,,,
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Działalność podstawowa,APO,5443680.0,,5443680.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Kształcenie zawodowe uczniów w branży elektryczno - elektronicznej,CKE,33870.0,,33870.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Zadania dzielnic (bieżące),DBR,4000.0,,4000.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Koordynacja kształcenia zawodowego uczniów,KKU,2110.0,,2110.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Małopolska Chmura Edukacyjna,CHM,2100.0,,2100.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Remonty,DRE,8000.0,,8000.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Pozostała działalność,CPO,,,
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Realizacja programów unijnych- Erasmus +,ERP,,,0.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),nan,,,,0.0
Zespół Szkół Energetycznych (ZSEN),Działalność podstawowa,APO,6058970.0,,6058970.0
Zespół Szkół Energetycznych (ZSEN),Kształcenie zawodowe uczniów w branży elektryczno - elektronicznej,CKE,133030.0,,133030.0
Zespół Szkół Energetycznych (ZSEN),Koordynacja kształcenia zawodowego uczniów,KKU,2300.0,,2300.0
Zespół Szkół Energetycznych (ZSEN),Realizacja programów unijnych- Erasmus +,ERP,52000.0,,52000.0
Zespół Szkół Energetycznych (ZSEN),Remonty,DRE,11000.0,,11000.0
Zespół Szkół Energetycznych (ZSEN),Pozostała działalność,CPO,,,
Zespół Szkół Energetycznych (ZSEN),Zadania inwestycyjne,ZIN,,,
Zespół Szkół Energetycznych (ZSEN),nan,,,,0.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Działalność podstawowa,APO,7091010.0,,7091010.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Małopolska Chmura Edukacyjna ,CHM,2100.0,,2100.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Zadania dzielnic (bieżące),DBR,30000.0,,30000.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Realizacja programów unijnych- Erasmus +,ERP,164000.0,,164000.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Koordynacja kształcenia zawodowego uczniów,KKU,4210.0,,4210.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,25170.0,,25170.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Remonty,DRE,11000.0,,11000.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Program mobilności ponadnarodowej,PMP,,,0.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Pozostała działalność,CPO,,,
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),nan,,,,0.0
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),Działalność podstawowa,APO,8279310.0,,8279310.0
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,27680.0,,27680.0
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),Remonty,DRE,7000.0,,7000.0
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),Pozostała działalność,CPO,,,0.0
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),nan,,,,0.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Działalność podstawowa,APO,4070140.0,,4070140.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Małopolska Chmura Edukacyjna ,CHM,2100.0,,2100.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Zadania dzielnic (bieżące),DBR,2500.0,,2500.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,21080.0,,21080.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Kształcenie zawodowe uczniów w branży budowlanej,CKB,23800.0,,23800.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Remonty,DRE,7000.0,,7000.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Pozostała działalność,CPO,,,0.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),nan,,,,
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Działalność podstawowa,APO,7094530.0,,7094530.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,34200.0,,34200.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Kształcenie zawodowe uczniów w branży budowlanej,CKB,18360.0,,18360.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Kształcenie zawodowe uczniów w branży rolniczo - leśnej z ochroną środowiska,CKR,32980.0,,32980.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Koordynacja kształcenia zawodowego uczniów,KKU,2210.0,,2210.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Mobilność Edukacyjna POWER,MEP,226500.0,,226500.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Remonty,DRE,8000.0,,8000.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Pozostała działalność,CPO,,,
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Realizacja programów unijnych- Erasmus +,ERP,,,0.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Zadania inwestycyjne,ZIN,,,
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),nan,,,,
Zespół Szkół Łączności (ZSŁ),Działalność podstawowa,APO,13732870.0,,13732870.0
Zespół Szkół Łączności (ZSŁ),Małopolska Chmura Edukacyjna ,CHM,2100.0,,2100.0
Zespół Szkół Łączności (ZSŁ),Kształcenie zawodowe uczniów w branży elektryczno - elektronicznej,CKE,113970.0,,113970.0
Zespół Szkół Łączności (ZSŁ),Koordynacja kształcenia zawodowego uczniów,KKU,2110.0,,2110.0
Zespół Szkół Łączności (ZSŁ),Remonty,DRE,12000.0,,12000.0
Zespół Szkół Łączności (ZSŁ),Pozostała działalność,CPO,,,
Zespół Szkół Łączności (ZSŁ),Zadania dzielnic (bieżące),DBR,,,
Zespół Szkół Łączności (ZSŁ),nan,,,,0.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Działalność podstawowa,APO,7023250.0,,7023250.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Małopolska Chmura Edukacyjna ,CHM,2100.0,,2100.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Kształcenie zawodowe uczniów w branży mechanicznej,CKM,41010.0,,41010.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Koordynacja kształcenia zawodowego uczniów,KKU,2460.0,,2460.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Realizacja programów unijnych- Erasmus +,ERP,90000.0,,90000.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Remonty,DRE,12000.0,,12000.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Pozostała działalność,CPO,,,0.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),nan,,,,0.0
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Działalność podstawowa,APO,6309550.0,,6309550.0
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,41900.0,,41900.0
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Kształcenie zawodowe uczniów w branży mechanicznej,CKM,51800.0,,51800.0
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Realizacja programów unijnych- Erasmus +,ERP,92000.0,,92000.0
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Remonty,DRE,12000.0,,12000.0
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Pozostała działalność,CPO,,,
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),nan,,,,
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Działalność podstawowa,APO,5944590.0,,5944590.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Małopolska Chmura Edukacyjna ,CHM,4200.0,,4200.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Realizacja programów unijnych- Erasmus +,ERP,620500.0,,620500.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Koordynacja kształcenia zawodowego uczniów,KKU,2220.0,,2220.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Kształcenie zawodowe uczniów w branży mechanicznej,CKM,46080.0,,46080.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Elektromobilność w Gminie Miejskiej Kraków,EGM,27310.0,,27310.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Remonty,DRE,13000.0,,13000.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Pozostała działalność,CPO,,,
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),nan,,,,
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),Działalność podstawowa,APO,3248030.0,,3248030.0
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),Zadania dzielnic (bieżące),DBR,55000.0,,55000.0
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),Remonty,DRE,127000.0,,127000.0
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),w tym remont drogi dojazdowej wraz z chodnikiem,,,,
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),nan,,,,
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Działalność podstawowa,APO,6911930.0,,6911930.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Pozostała działalność,CPO,132220.0,,132220.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,15710.0,,15710.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Koordynacja kształcenia zawodowego uczniów,KKU,3170.0,,3170.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Małopolska Chmura Edukacyjna ,CHM,2100.0,,2100.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Remonty,DRE,13000.0,,13000.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Realizacja programów unijnych- Erasmus +,ERP,,,0.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Kwalifikacyjne kursy zawodowe,KKZ,,,0.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),nan,,,,
Zespół Szkół Przemysłu Spożywczego (ZSPSP),Działalność podstawowa,APO,5083990.0,,5083990.0
Zespół Szkół Przemysłu Spożywczego (ZSPSP),Remonty,DRE,6000.0,,6000.0
Zespół Szkół Przemysłu Spożywczego (ZSPSP),Pozostała działalność,CPO,,,
Zespół Szkół Przemysłu Spożywczego (ZSPSP),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,,,0.0
Zespół Szkół Przemysłu Spożywczego (ZSPSP),nan,,,,
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Działalność podstawowa,APO,3935850.0,,3935850.0
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Kształcenie zawodowe uczniów w branży mechanicznej,CKM,15440.0,,15440.0
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Kształcenie zawodowe uczniów w branży rolniczo - leśnej z ochroną środowiska,CKR,12920.0,,12920.0
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Małopolska Chmura Edukacyjna,CHM,2100.0,,2100.0
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Remonty,DRE,5000.0,,5000.0
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Pozostała działalność,CPO,,,
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Realizacja programów unijnych- Erasmus +,ERP,,,0.0
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",nan,,,,0.0
Zespół Szkół Zawodowych Nr 2 (ZSZ 2),Działalność podstawowa,APO,2778690.0,,2778690.0
Zespół Szkół Zawodowych Nr 2 (ZSZ 2),Remonty,DRE,7000.0,,7000.0
Zespół Szkół Zawodowych Nr 2 (ZSZ 2),Pozostała działalność,CPO,,,
Zespół Szkół Zawodowych Nr 2 (ZSZ 2),nan,,,,
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Działalność podstawowa,APO,25727050.0,,25727050.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Zadania dzielnic (bieżące),DBR,67000.0,,67000.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Kwalifikacyjne kursy zawodowe,KKZ,36000.0,,36000.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Elektromobilność w Gminie Miejskiej Kraków,EGM,16500.0,,16500.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Remonty,DRE,21000.0,,21000.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Pozostała działalność,CPO,,,0.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,,,0.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Zadania inwestycyjne,ZIN,,,
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),nan,,,,
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Działalność podstawowa,APO,8055650.0,,8055650.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,11560.0,,11560.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Kształcenie zawodowe uczniów w branży budowlanej,CKB,51000.0,,51000.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Kształcenie zawodowe uczniów w branży elektryczno - elektronicznej,CKE,43520.0,,43520.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Kształcenie zawodowe uczniów w branży mechanicznej,CKM,160960.0,,160960.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Kształcenie zawodowe uczniów w branży rolniczo - leśnej z ochroną środowiska,CKR,13470.0,,13470.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,2730.0,,2730.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Elektromobilność w Gminie Miejskiej Kraków,EGM,41410.0,,41410.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Remonty,DRE,15000.0,,15000.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Pozostała działalność,CPO,,,
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),nan,,,,0.0
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),Działalność podstawowa,APO,5280910.0,,5280910.0
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),Remonty,DRE,5000.0,,5000.0
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),Pozostała działalność,CPO,,,
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),Mobilność edukacyjna POWER,MEP,,,0.0
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),nan,,,,0.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Działalność podstawowa,APO,9554180.0,,9554180.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Zadania dzielnic (bieżące),DBR,20000.0,,20000.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Zadania realizowane na podstawie umów i porozumień,HUP,110000.0,,110000.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Remonty,DRE,8000.0,,8000.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Pozostała działalność,CPO,,,0.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Zadania inwestycyjne,ZIN,,,0.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),nan,,,,
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),Działalność podstawowa,APO,8161540.0,,8161540.0
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),Zadania dzielnic (bieżące),DBR,4000.0,,4000.0
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),Realizacja programów unijnych- Erasmus +,ERP,408500.0,,408500.0
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),Remonty,DRE,15000.0,,15000.0
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),nan,,,,
Szkoła Muzyczna I stopnia ul. Pilotów (SM-P),Działalność podstawowa,APO,4848630.0,,4848630.0
Szkoła Muzyczna I stopnia ul. Pilotów (SM-P),Remonty,DRE,7000.0,,7000.0
Szkoła Muzyczna I stopnia ul. Pilotów (SM-P),Pozostała działalność,CPO,,,
Szkoła Muzyczna I stopnia ul. Pilotów (SM-P),nan,,,,0.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Działalność podstawowa,APO,11222330.0,,11222330.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Pozostała działalność,CPO,17000.0,,17000.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Zadania dzielnic (bieżące),DBR,51000.0,,51000.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Koordynacja kształcenia zawodowego uczniów,KKU,8720.0,,8720.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,21870.0,,21870.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Remonty,DRE,12000.0,,12000.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Zadania inwestycyjne,ZIN,,,
