Jednostka,Nazwa zadania,Akronim,Wydatki rzeczowe,Wydatki na utrzymanie stanowiska pracy,Wydatki na zadania ogółem
Zespół Szkół Ogólnokształcących Nr 7 (ZSO 7),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
Zespół Szkół Ogólnokształcących Nr 7 (ZSO 7),Fundusz Pomocy - podręczniki,BUK,,,0.0
Zespół Szkół Ogólnokształcących Nr 7 (ZSO 7),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Zespół Szkół Ogólnokształcących Nr 7 (ZSO 7),Pozostała działalność,CPO,,,
Zespół Szkół Ogólnokształcących Nr 7 (ZSO 7),nan,,,,0.0
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),Działalność podstawowa,APO,9231300.0,,9231300.0
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),Pozostała działalność,CPO,60000.0,,60000.0
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,,,0.0
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),Zadania dzielnic (bieżące),DBR,62300.0,,62300.0
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),Remonty,DRE,12000.0,,12000.0
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),Fundusz Pomocy - podręczniki,BUK,,,0.0
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),Zadania inwestycyjne,ZIN,,,0.0
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),nan,,,,0.0
Zespół Szkół Ogólnokształcących Nr 13 (ZSO 13),Działalność podstawowa,APO,5051030.0,,5051030.0
Zespół Szkół Ogólnokształcących Nr 13 (ZSO 13),Pozostała działalność,CPO,35000.0,,35000.0
Zespół Szkół Ogólnokształcących Nr 13 (ZSO 13),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
Zespół Szkół Ogólnokształcących Nr 13 (ZSO 13),Zadania dzielnic (bieżące),DBR,47000.0,,47000.0
Zespół Szkół Ogólnokształcących Nr 13 (ZSO 13),Remonty,DRE,7000.0,,7000.0
Zespół Szkół Ogólnokształcących Nr 13 (ZSO 13),Fundusz Pomocy - podręczniki,BUK,,,0.0
Zespół Szkół Ogólnokształcących Nr 13 (ZSO 13),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Zespół Szkół Ogólnokształcących Nr 13 (ZSO 13),nan,,,,
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),Działalność podstawowa,APO,7467870.0,,7467870.0
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),Realizacja Programu Młody Kraków,PMK,6000.0,,6000.0
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),Zadania dzielnic (bieżące),DBR,39000.0,,39000.0
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),Remonty,DRE,7000.0,,7000.0
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),Pozostała działalność,CPO,,,0.0
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),Fundusz Pomocy - podręczniki,BUK,,,0.0
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),REACT-EU- Małopolska Tarcza Humanitarna,MTH,,,
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,0.0
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),nan,,,,
I Liceum Ogólnokształcące (LO I),Działalność podstawowa,APO,9071750.0,,9071750.0
I Liceum Ogólnokształcące (LO I),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,,,0.0
I Liceum Ogólnokształcące (LO I),Remonty,DRE,11000.0,,11000.0
I Liceum Ogólnokształcące (LO I),REACT-EU- Małopolska Tarcza Humanitarna,MTH,,,0.0
I Liceum Ogólnokształcące (LO I),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
I Liceum Ogólnokształcące (LO I),nan,,,,
I Liceum Ogólnokształcące (LO I),nan,,,,
III Liceum Ogólnokształcące (LO III),Działalność podstawowa,APO,7590900.0,,7590900.0
III Liceum Ogólnokształcące (LO III),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
III Liceum Ogólnokształcące (LO III),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,,,0.0
III Liceum Ogólnokształcące (LO III),Małopolska Tarcza Antykryzysowa - Cyfryzacja szkół i placówek oświatowych,MTA,,,0.0
III Liceum Ogólnokształcące (LO III),Zadania dzielnic (bieżące),DBR,5000.0,,5000.0
III Liceum Ogólnokształcące (LO III),Remonty,DRE,21000.0,,21000.0
III Liceum Ogólnokształcące (LO III),Małopolska Chmura Edukacyjna,CHM,,,0.0
III Liceum Ogólnokształcące (LO III),Pozostała działalność,CPO,,,0.0
III Liceum Ogólnokształcące (LO III),nan,,,,
IV Liceum Ogólnokształcące (LO IV),Działalność podstawowa,APO,8354760.0,,8354760.0
IV Liceum Ogólnokształcące (LO IV),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,,,0.0
IV Liceum Ogólnokształcące (LO IV),Zadania dzielnic (bieżące),DBR,5000.0,,5000.0
IV Liceum Ogólnokształcące (LO IV),Remonty,DRE,9000.0,,9000.0
IV Liceum Ogólnokształcące (LO IV),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
IV Liceum Ogólnokształcące (LO IV),Małopolska Chmura Edukacyjna,CHM,,,0.0
IV Liceum Ogólnokształcące (LO IV),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
IV Liceum Ogólnokształcące (LO IV),Zadania inwestycyjne,ZIN,,,0.0
IV Liceum Ogólnokształcące (LO IV),nan,,,,
V Liceum Ogólnokształcące (LO V) ,Działalność podstawowa,APO,9793320.0,,9793320.0
V Liceum Ogólnokształcące (LO V) ,Zadania realizowane na podstawie umów i porozumień,HUP,85000.0,,85000.0
V Liceum Ogólnokształcące (LO V) ,Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,,,0.0
V Liceum Ogólnokształcące (LO V) ,Remonty,DRE,15000.0,,15000.0
V Liceum Ogólnokształcące (LO V) ,Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
V Liceum Ogólnokształcące (LO V) ,Pozostała działalność,CPO,,,
V Liceum Ogólnokształcące (LO V) ,Zadania inwestycyjne,ZIN,,,0.0
V Liceum Ogólnokształcące (LO V) ,nan,,,,0.0
VI Liceum Ogólnokształcące (LO VI),Działalność podstawowa,APO,11846530.0,,11846530.0
VI Liceum Ogólnokształcące (LO VI),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,,,0.0
VI Liceum Ogólnokształcące (LO VI),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,20000.0,,20000.0
VI Liceum Ogólnokształcące (LO VI),Matura międzynarodowa,MMR,290000.0,,290000.0
VI Liceum Ogólnokształcące (LO VI),Remonty,DRE,9000.0,,9000.0
VI Liceum Ogólnokształcące (LO VI),Pozostała działalność,CPO,,,0.0
VI Liceum Ogólnokształcące (LO VI),Zadania dzielnic (bieżące),DBR,,,0.0
VI Liceum Ogólnokształcące (LO VI),Zadania inwestycyjne,ZIN,,,0.0
VI Liceum Ogólnokształcące (LO VI),nan,,,,
VII Liceum Ogólnokształcące (LO VII),Działalność podstawowa,APO,8031480.0,,8031480.0
VII Liceum Ogólnokształcące (LO VII),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,,,0.0
VII Liceum Ogólnokształcące (LO VII),Zadania dzielnic (bieżące),DBR,,,0.0
VII Liceum Ogólnokształcące (LO VII),Remonty,DRE,24000.0,,24000.0
VII Liceum Ogólnokształcące (LO VII),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
VII Liceum Ogólnokształcące (LO VII),Pozostała działalność,CPO,,,0.0
VII Liceum Ogólnokształcące (LO VII),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
VII Liceum Ogólnokształcące (LO VII),nan,,,,
VIII Liceum Ogólnokształcące (LO VIII),Działalność podstawowa,APO,8939080.0,,8939080.0
VIII Liceum Ogólnokształcące (LO VIII),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
VIII Liceum Ogólnokształcące (LO VIII),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,,,0.0
VIII Liceum Ogólnokształcące (LO VIII),Remonty,DRE,8000.0,,8000.0
VIII Liceum Ogólnokształcące (LO VIII),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
VIII Liceum Ogólnokształcące (LO VIII),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,101700.0,,101700.0
VIII Liceum Ogólnokształcące (LO VIII),Realizacja programów unijnych- Erasmus +,ERP,,,0.0
VIII Liceum Ogólnokształcące (LO VIII),Zadania dzielnic (bieżące),,,,0.0
VIII Liceum Ogólnokształcące (LO VIII),Zadania inwestycyjne,ZIN,,,0.0
VIII Liceum Ogólnokształcące (LO VIII),nan,,,,
IX Liceum Ogólnokształcące (LO IX),Działalność podstawowa,APO,5532600.0,,5532600.0
IX Liceum Ogólnokształcące (LO IX),Zadania dzielnic (bieżące),DBR,2500.0,,2500.0
IX Liceum Ogólnokształcące (LO IX),Remonty,DRE,8000.0,,8000.0
IX Liceum Ogólnokształcące (LO IX),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
IX Liceum Ogólnokształcące (LO IX),Zadania realizowane na podstawie umów i porozumień,HUP,,,
IX Liceum Ogólnokształcące (LO IX),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
IX Liceum Ogólnokształcące (LO IX),Zadania inwestycyjne,,,,
IX Liceum Ogólnokształcące (LO IX),nan,,,,0.0
X Liceum Ogólnokształcące (LO X),Działalność podstawowa,APO,7965540.0,,7965540.0
X Liceum Ogólnokształcące (LO X),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,,,0.0
X Liceum Ogólnokształcące (LO X),Realizacja programów unijnych- Erasmus +,ERP,,,0.0
X Liceum Ogólnokształcące (LO X),Remonty,DRE,8000.0,,8000.0
X Liceum Ogólnokształcące (LO X),Pozostała działalność,CPO,,,
X Liceum Ogólnokształcące (LO X),Małopolska Chmura Edukacyjna ,CHM,,,0.0
X Liceum Ogólnokształcące (LO X),Realizacja programu Młody Kraków,PMK,,,
X Liceum Ogólnokształcące (LO X),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
X Liceum Ogólnokształcące (LO X),Zadania inwestycyjne,ZIN,,,0.0
X Liceum Ogólnokształcące (LO X),nan,,,,
XI Liceum Ogólnokształcące (LO XI),Działalność podstawowa,APO,7068130.0,,7068130.0
XI Liceum Ogólnokształcące (LO XI),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,,,0.0
XI Liceum Ogólnokształcące (LO XI),Małopolska Tarcza Antykryzysowa - Cyfryzacja szkół i placówek oświatowych,MTA,,,0.0
XI Liceum Ogólnokształcące (LO XI),Zadania dzielnic (bieżące),DBR,5000.0,,5000.0
XI Liceum Ogólnokształcące (LO XI),Remonty,DRE,8000.0,,8000.0
XI Liceum Ogólnokształcące (LO XI),Pozostała działalność,CPO,,,0.0
XI Liceum Ogólnokształcące (LO XI),Zadania realizowane na podstawie umów i porozumień,HUP,,,
XI Liceum Ogólnokształcące (LO XI),Dofinansowanie pracowni przedmiotowych,DPR,,,
XI Liceum Ogólnokształcące (LO XI),Program Aktywności Społecznej i Integracji Osób Starszych,PAS,,,0.0
XI Liceum Ogólnokształcące (LO XI),Zadania inwestycyjne,ZIN,,,
XI Liceum Ogólnokształcące (LO XI),nan,,,,
XII Liceum Ogólnokształcące (LO XII),Działalność podstawowa,APO,7373340.0,,7373340.0
XII Liceum Ogólnokształcące (LO XII),Remonty,DRE,8000.0,,8000.0
XII Liceum Ogólnokształcące (LO XII),Zadania dzielnic (bieżące),DBR,5000.0,,5000.0
XII Liceum Ogólnokształcące (LO XII),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
XII Liceum Ogólnokształcące (LO XII),Zadania inwestycyjne,ZIN,,,
XII Liceum Ogólnokształcące (LO XII),nan,,,,
XIII Liceum Ogólnokształcące (LO XIII),Działalność podstawowa,APO,8169050.0,,8169050.0
XIII Liceum Ogólnokształcące (LO XIII),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
XIII Liceum Ogólnokształcące (LO XIII),Zadania dzielnic (bieżące),DBR,45000.0,,45000.0
XIII Liceum Ogólnokształcące (LO XIII),Remonty,DRE,8000.0,,8000.0
XIII Liceum Ogólnokształcące (LO XIII),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,325000.0,,325000.0
XIII Liceum Ogólnokształcące (LO XIII),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
XIII Liceum Ogólnokształcące (LO XIII),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
XIII Liceum Ogólnokształcące (LO XIII),Mobilność edukacyjna POWER,MEP,,,0.0
XIII Liceum Ogólnokształcące (LO XIII),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,0.0
XIII Liceum Ogólnokształcące (LO XIII),nan,,,,0.0
XIV Liceum Ogólnokształcące (LO XIV),Działalność podstawowa,APO,4835830.0,,4835830.0
XIV Liceum Ogólnokształcące (LO XIV),Małopolska Tarcza Antykryzysowa - Cyfryzacja szkół i placówek oświatowych,MTA,,,0.0
XIV Liceum Ogólnokształcące (LO XIV),Remonty,DRE,8000.0,,8000.0
XIV Liceum Ogólnokształcące (LO XIV),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
XIV Liceum Ogólnokształcące (LO XIV),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
XIV Liceum Ogólnokształcące (LO XIV),nan,,,,0.0
XV Liceum Ogólnokształcące (LO XV),Działalność podstawowa,APO,7357320.0,,7357320.0
XV Liceum Ogólnokształcące (LO XV),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,,,0.0
XV Liceum Ogólnokształcące (LO XV),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
XV Liceum Ogólnokształcące (LO XV),Małopolska Tarcza Antykryzysowa - Cyfryzacja szkół i placówek oświatowych,MTA,,,0.0
XV Liceum Ogólnokształcące (LO XV),Zadania dzielnic (bieżące),DBR,,,0.0
XV Liceum Ogólnokształcące (LO XV),Remonty,DRE,10000.0,,10000.0
XV Liceum Ogólnokształcące (LO XV),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
XV Liceum Ogólnokształcące (LO XV),Zadania inwestycyjne,ZIN,,,0.0
XV Liceum Ogólnokształcące (LO XV),nan,,0.0,,0.0
XX Liceum Ogólnokształcące (LO XX),Działalność podstawowa,APO,7054210.0,,7054210.0
XX Liceum Ogólnokształcące (LO XX),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
XX Liceum Ogólnokształcące (LO XX),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,,,0.0
XX Liceum Ogólnokształcące (LO XX),Remonty,DRE,8000.0,,8000.0
XX Liceum Ogólnokształcące (LO XX),Realizacja programów unijnych- Erasmus +,ERP,,,0.0
XX Liceum Ogólnokształcące (LO XX),Małopolska Chmura Edukacyjna ,CHM,,,0.0
XX Liceum Ogólnokształcące (LO XX),Pozostała działalność,,,,0.0
XX Liceum Ogólnokształcące (LO XX),Zadania inwestycyjne,ZIN,,,
XX Liceum Ogólnokształcące (LO XX),nan,,,,0.0
XXI Liceum Ogólnokształcące (LO XXI),Działalność podstawowa,APO,1797650.0,,1797650.0
XXI Liceum Ogólnokształcące (LO XXI),Małopolska Tarcza Antykryzysowa - Cyfryzacja szkół i placówek oświatowych,MTA,,,0.0
XXI Liceum Ogólnokształcące (LO XXI),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
XXI Liceum Ogólnokształcące (LO XXI),Pozostała działalność,CPO,,,0.0
XXI Liceum Ogólnokształcące (LO XXI),nan,,,,
XXV Liceum Ogólnokształcące (LO XXV),Działalność podstawowa,APO,5443050.0,,5443050.0
XXV Liceum Ogólnokształcące (LO XXV),Zadania dzielnic (bieżące),DBR,,,0.0
XXV Liceum Ogólnokształcące (LO XXV),Remonty,DRE,9000.0,,9000.0
XXV Liceum Ogólnokształcące (LO XXV),Dofinansowanie pracowni przedmiotowych,DPR,,,
XXV Liceum Ogólnokształcące (LO XXV),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
XXV Liceum Ogólnokształcące (LO XXV),nan,,,,
XXVIII Liceum Ogólnokształcące (LO XXVIII),Działalność podstawowa,APO,4388830.0,,4388830.0
XXVIII Liceum Ogólnokształcące (LO XXVIII),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
XXVIII Liceum Ogólnokształcące (LO XXVIII),Zadania dzielnic (bieżące),DBR,3000.0,,3000.0
XXVIII Liceum Ogólnokształcące (LO XXVIII),Remonty,DRE,6000.0,,6000.0
XXVIII Liceum Ogólnokształcące (LO XXVIII),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
XXVIII Liceum Ogólnokształcące (LO XXVIII),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
XXVIII Liceum Ogólnokształcące (LO XXVIII),Zadania inwestycyjne,ZIN,,,
XXVIII Liceum Ogólnokształcące (LO XXVIII),nan,,,,
XLI Liceum Ogólnokształcące (LO XLI),Działalność podstawowa,APO,4917740.0,,4917740.0
XLI Liceum Ogólnokształcące (LO XLI),Małopolska Tarcza Antykryzysowa - Cyfryzacja szkół i placówek oświatowych,MTA,,,0.0
XLI Liceum Ogólnokształcące (LO XLI),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
XLI Liceum Ogólnokształcące (LO XLI),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,240000.0,,240000.0
XLI Liceum Ogólnokształcące (LO XLI),Remonty,DRE,7000.0,,7000.0
XLI Liceum Ogólnokształcące (LO XLI),Dofinansowanie pracowni przedmiotowych,DPR,,,
XLI Liceum Ogólnokształcące (LO XLI),Zadania dzielnic (bieżące),DBR,5000.0,,5000.0
XLI Liceum Ogólnokształcące (LO XLI),Zadania inwestycyjne,ZIN,,,
XLI Liceum Ogólnokształcące (LO XLI),nan,,,,
XLII Liceum Ogólnokształcące (LO XLII),Działalność podstawowa,APO,4743420.0,,4743420.0
XLII Liceum Ogólnokształcące (LO XLII),Pozostała działalność,CPO,,,0.0
XLII Liceum Ogólnokształcące (LO XLII),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
XLII Liceum Ogólnokształcące (LO XLII),Zadania dzielnic (bieżące),DBR,,,0.0
XLII Liceum Ogólnokształcące (LO XLII),Remonty,DRE,6000.0,,6000.0
XLII Liceum Ogólnokształcące (LO XLII),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
XLII Liceum Ogólnokształcące (LO XLII),nan,ERP,,,0.0
XLII Liceum Ogólnokształcące (LO XLII),nan,,,,
XLIV Liceum Ogólnokształcące (LO XLIV),Działalność podstawowa,APO,5448410.0,,5448410.0
XLIV Liceum Ogólnokształcące (LO XLIV),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
XLIV Liceum Ogólnokształcące (LO XLIV),Zadania dzielnic (bieżące),DBR,,,0.0
XLIV Liceum Ogólnokształcące (LO XLIV),Remonty,DRE,6000.0,,6000.0
XLIV Liceum Ogólnokształcące (LO XLIV),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
XLIV Liceum Ogólnokształcące (LO XLIV),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
XLIV Liceum Ogólnokształcące (LO XLIV),Zadania inwestycyjne,ZIN,,,0.0
XLIV Liceum Ogólnokształcące (LO XLIV),nan,,,,
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Działalność podstawowa,APO,9214870.0,,9214870.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Kształcenie zawodowe uczniów w branży budowlanej,CKB,,,0.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Koordynacja kształcenia zawodowego uczniów,KKU,,,0.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Realizacja programu Młody Kraków,PMK,18000.0,,18000.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Zadania dzielnic (bieżące),DBR,2500.0,,2500.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Remonty,DRE,11000.0,,11000.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Zespół Szkół Budowlanych Nr 1 (ZSB 1),REACT-EU- Małopolska Tarcza Humanitarna,MTH,,,
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,0.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),nan,,,,0.0
Zespół Szkół Chemicznych (ZSCH),Działalność podstawowa,APO,6516020.0,,6516020.0
Zespół Szkół Chemicznych (ZSCH),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,,,0.0
Zespół Szkół Chemicznych (ZSCH),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,,,0.0
Zespół Szkół Chemicznych (ZSCH),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,,,0.0
Zespół Szkół Chemicznych (ZSCH),Realizacja programu Młody Kraków,PMK,12000.0,,12000.0
Zespół Szkół Chemicznych (ZSCH),Remonty,DRE,8000.0,,8000.0
Zespół Szkół Chemicznych (ZSCH),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkół Chemicznych (ZSCH),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
Zespół Szkół Chemicznych (ZSCH),Małopolska Chmura Edukacyjna ,CHM,,,0.0
Zespół Szkół Chemicznych (ZSCH),Realizacja programów unijnych- Erasmus +,ERP,,,0.0
Zespół Szkół Chemicznych (ZSCH),nan,,,,
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Działalność podstawowa,APO,8241490.0,,8241490.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,,,0.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,,,0.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,,,0.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,193950.0,,193950.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Remonty,DRE,15000.0,,15000.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Program Aktywności Społecznej i Integracji Osób Starszych,PAS,,,0.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Mobilność edukacyjna POWER,MEP,,,0.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Program mobilności ponadnarodowej,PMP,,,0.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Zadania inwestycyjne,ZIN,,,
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),nan,,,,0.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Działalność podstawowa,APO,10207700.0,,10207700.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,,,0.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,,,0.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,305000.0,,305000.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Zadania dzielnic (bieżące),DBR,5000.0,,5000.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Remonty,DRE,10500.0,,10500.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Strzelnica w powiecie,SWP,,,0.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Koordynacja kształcenia zawodowego uczniów,KKU,,,0.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),nan,,,,
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Działalność podstawowa,APO,14508720.0,,14508720.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Kształcenie zawodowe uczniów w branży elektryczno - elektronicznej,CKE,,,0.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,421400.0,,421400.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Koordynacja kształcenia zawodowego uczniów,KKU,,,0.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Realizacja programu Młody Kraków,PMK,18000.0,,18000.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Zadania dzielnic (bieżące),DBR,38000.0,,38000.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Remonty,DRE,15000.0,,15000.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Pozostała działalność,CPO,,,0.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Zadania inwestycyjne,ZIN,,,0.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),nan,,,,
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Działalność podstawowa,APO,7898990.0,,7898990.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Kształcenie zawodowe uczniów w branży elektryczno - elektronicznej,CKE,,,0.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Koordynacja kształcenia zawodowego uczniów,KKU,,,0.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,,,0.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Zadania dzielnic (bieżące),DBR,5000.0,,5000.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Remonty,DRE,9000.0,,9000.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Pozostała działalność,CPO,,,0.0
