Jednostka,Nazwa zadania,Akronim,Wydatki rzeczowe,Wydatki na utrzymanie stanowiska pracy,Wydatki na zadania ogółem
Zespół Szkół Ogólnokształcących Nr 7 (ZSO 7),Fundusz Pomocy - podręczniki,BUK,,,0.0
Zespół Szkół Ogólnokształcących Nr 7 (ZSO 7),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Zespół Szkół Ogólnokształcących Nr 7 (ZSO 7),Pozostała działalność,CPO,,,
Zespół Szkół Ogólnokształcących Nr 7 (ZSO 7),nan,,,,0.0
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),Działalność podstawowa,APO,7444280.0,,7444280.0
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),Pozostała działalność,CPO,73800.0,,73800.0
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,145920.0,,145920.0
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),Zadania dzielnic (bieżące),DBR,36600.0,,36600.0
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),Remonty,DRE,7000.0,,7000.0
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),Fundusz Pomocy - podręczniki,BUK,,,
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),Zadania inwestycyjne,ZIN,,,0.0
Zespół Szkół Ogólnokształcących Nr 9  (ZSO 9),nan,,,,0.0
Zespół Szkół Ogólnokształcących Nr 13 (ZSO 13),Działalność podstawowa,APO,3944960.0,,3944960.0
Zespół Szkół Ogólnokształcących Nr 13 (ZSO 13),Pozostała działalność,CPO,10600.0,,10600.0
Zespół Szkół Ogólnokształcących Nr 13 (ZSO 13),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
Zespół Szkół Ogólnokształcących Nr 13 (ZSO 13),Zadania dzielnic (bieżące),DBR,47000.0,,47000.0
Zespół Szkół Ogólnokształcących Nr 13 (ZSO 13),Remonty,DRE,7000.0,,7000.0
Zespół Szkół Ogólnokształcących Nr 13 (ZSO 13),Fundusz Pomocy - podręczniki,BUK,,,
Zespół Szkół Ogólnokształcących Nr 13 (ZSO 13),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkół Ogólnokształcących Nr 13 (ZSO 13),nan,,,,
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),Działalność podstawowa,APO,5959230.0,,5959230.0
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),Realizacja Programu Młody Kraków,PMK,6000.0,,6000.0
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),Zadania dzielnic (bieżące),DBR,117000.0,,117000.0
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),Remonty,DRE,7000.0,,7000.0
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),Pozostała działalność,CPO,,,0.0
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),Fundusz Pomocy - podręczniki,BUK,,,
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),REACT-EU- Małopolska Tarcza Humanitarna,MTH,,,
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Zespół Szkół Ogólnokształcących Nr 18 (ZSO 18),nan,,,,
I Liceum Ogólnokształcące (LO I),Działalność podstawowa,APO,7896670.0,,7896670.0
I Liceum Ogólnokształcące (LO I),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,4200.0,,4200.0
I Liceum Ogólnokształcące (LO I),Remonty,DRE,11000.0,,11000.0
I Liceum Ogólnokształcące (LO I),REACT-EU- Małopolska Tarcza Humanitarna,MTH,,,
I Liceum Ogólnokształcące (LO I),Realizacja programu Młody Kraków,PMK,,,0.0
I Liceum Ogólnokształcące (LO I),nan,,,,
I Liceum Ogólnokształcące (LO I),nan,,,,
III Liceum Ogólnokształcące (LO III),Działalność podstawowa,APO,6613660.0,,6613660.0
III Liceum Ogólnokształcące (LO III),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
III Liceum Ogólnokształcące (LO III),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,1050.0,,1050.0
III Liceum Ogólnokształcące (LO III),Małopolska Tarcza Antykryzysowa - Cyfryzacja szkół i placówek oświatowych,MTA,20480.0,,20480.0
III Liceum Ogólnokształcące (LO III),Zadania dzielnic (bieżące),DBR,5000.0,,5000.0
III Liceum Ogólnokształcące (LO III),Remonty,DRE,21000.0,,21000.0
III Liceum Ogólnokształcące (LO III),Małopolska Chmura Edukacyjna,CHM,,,0.0
III Liceum Ogólnokształcące (LO III),Pozostała działalność,CPO,,,
III Liceum Ogólnokształcące (LO III),nan,,,,
IV Liceum Ogólnokształcące (LO IV),Działalność podstawowa,APO,7000780.0,,7000780.0
IV Liceum Ogólnokształcące (LO IV),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,2100.0,,2100.0
IV Liceum Ogólnokształcące (LO IV),Zadania dzielnic (bieżące),DBR,4000.0,,4000.0
IV Liceum Ogólnokształcące (LO IV),Remonty,DRE,9000.0,,9000.0
IV Liceum Ogólnokształcące (LO IV),Dofinansowanie pracowni przedmiotowych,DPR,,,
IV Liceum Ogólnokształcące (LO IV),Małopolska Chmura Edukacyjna,CHM,,,0.0
IV Liceum Ogólnokształcące (LO IV),Realizacja programu Młody Kraków,PMK,,,
IV Liceum Ogólnokształcące (LO IV),Zadania inwestycyjne,ZIN,,,
IV Liceum Ogólnokształcące (LO IV),nan,,,,
V Liceum Ogólnokształcące (LO V) ,Działalność podstawowa,APO,8462140.0,,8462140.0
V Liceum Ogólnokształcące (LO V) ,Zadania realizowane na podstawie umów i porozumień,HUP,55000.0,,55000.0
V Liceum Ogólnokształcące (LO V) ,Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,2100.0,,2100.0
V Liceum Ogólnokształcące (LO V) ,Remonty,DRE,15000.0,,15000.0
V Liceum Ogólnokształcące (LO V) ,Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
V Liceum Ogólnokształcące (LO V) ,Pozostała działalność,CPO,,,
V Liceum Ogólnokształcące (LO V) ,Zadania inwestycyjne,ZIN,,,0.0
V Liceum Ogólnokształcące (LO V) ,nan,,,,0.0
VI Liceum Ogólnokształcące (LO VI),Działalność podstawowa,APO,9453160.0,,9453160.0
VI Liceum Ogólnokształcące (LO VI),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,7350.0,,7350.0
VI Liceum Ogólnokształcące (LO VI),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,170000.0,,170000.0
VI Liceum Ogólnokształcące (LO VI),Matura międzynarodowa,MMR,280000.0,,280000.0
VI Liceum Ogólnokształcące (LO VI),Remonty,DRE,9000.0,,9000.0
VI Liceum Ogólnokształcące (LO VI),Pozostała działalność,CPO,,,0.0
VI Liceum Ogólnokształcące (LO VI),Zadania dzielnic (bieżące),DBR,,,0.0
VI Liceum Ogólnokształcące (LO VI),Zadania inwestycyjne,ZIN,,,0.0
VI Liceum Ogólnokształcące (LO VI),nan,,,,
VII Liceum Ogólnokształcące (LO VII),Działalność podstawowa,APO,6916370.0,,6916370.0
VII Liceum Ogólnokształcące (LO VII),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,4200.0,,4200.0
VII Liceum Ogólnokształcące (LO VII),Zadania dzielnic (bieżące),DBR,3000.0,,3000.0
VII Liceum Ogólnokształcące (LO VII),Remonty,DRE,24000.0,,24000.0
VII Liceum Ogólnokształcące (LO VII),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
VII Liceum Ogólnokształcące (LO VII),Pozostała działalność,CPO,,,
VII Liceum Ogólnokształcące (LO VII),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
VII Liceum Ogólnokształcące (LO VII),nan,,,,
VIII Liceum Ogólnokształcące (LO VIII),Działalność podstawowa,APO,7156950.0,,7156950.0
VIII Liceum Ogólnokształcące (LO VIII),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
VIII Liceum Ogólnokształcące (LO VIII),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,3150.0,,3150.0
VIII Liceum Ogólnokształcące (LO VIII),Remonty,DRE,8000.0,,8000.0
VIII Liceum Ogólnokształcące (LO VIII),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
VIII Liceum Ogólnokształcące (LO VIII),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,,,
VIII Liceum Ogólnokształcące (LO VIII),Realizacja programów unijnych- Erasmus +,ERP,,,0.0
VIII Liceum Ogólnokształcące (LO VIII),Zadania dzielnic (bieżące),,,,0.0
VIII Liceum Ogólnokształcące (LO VIII),Zadania inwestycyjne,ZIN,,,0.0
VIII Liceum Ogólnokształcące (LO VIII),nan,,,,
IX Liceum Ogólnokształcące (LO IX),Działalność podstawowa,APO,4559020.0,,4559020.0
IX Liceum Ogólnokształcące (LO IX),Zadania dzielnic (bieżące),DBR,2500.0,,2500.0
IX Liceum Ogólnokształcące (LO IX),Remonty,DRE,8000.0,,8000.0
IX Liceum Ogólnokształcące (LO IX),Dofinansowanie pracowni przedmiotowych,DPR,,,
IX Liceum Ogólnokształcące (LO IX),Zadania realizowane na podstawie umów i porozumień,HUP,,,
IX Liceum Ogólnokształcące (LO IX),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
IX Liceum Ogólnokształcące (LO IX),Zadania inwestycyjne,,,,
IX Liceum Ogólnokształcące (LO IX),nan,,,,0.0
X Liceum Ogólnokształcące (LO X),Działalność podstawowa,APO,7148420.0,,7148420.0
X Liceum Ogólnokształcące (LO X),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,2100.0,,2100.0
X Liceum Ogólnokształcące (LO X),Realizacja programów unijnych- Erasmus +,ERP,19000.0,,19000.0
X Liceum Ogólnokształcące (LO X),Remonty,DRE,8000.0,,8000.0
X Liceum Ogólnokształcące (LO X),Pozostała działalność,CPO,,,
X Liceum Ogólnokształcące (LO X),Małopolska Chmura Edukacyjna ,CHM,,,0.0
X Liceum Ogólnokształcące (LO X),Realizacja programu Młody Kraków,PMK,,,0.0
X Liceum Ogólnokształcące (LO X),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
X Liceum Ogólnokształcące (LO X),Zadania inwestycyjne,ZIN,,,0.0
X Liceum Ogólnokształcące (LO X),nan,,,,
XI Liceum Ogólnokształcące (LO XI),Działalność podstawowa,APO,5917770.0,,5917770.0
XI Liceum Ogólnokształcące (LO XI),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,4200.0,,4200.0
XI Liceum Ogólnokształcące (LO XI),Małopolska Tarcza Antykryzysowa - Cyfryzacja szkół i placówek oświatowych,MTA,25000.0,,25000.0
XI Liceum Ogólnokształcące (LO XI),Zadania dzielnic (bieżące),DBR,15000.0,,15000.0
XI Liceum Ogólnokształcące (LO XI),Remonty,DRE,8000.0,,8000.0
XI Liceum Ogólnokształcące (LO XI),Pozostała działalność,CPO,50000.0,,50000.0
XI Liceum Ogólnokształcące (LO XI),Zadania realizowane na podstawie umów i porozumień,HUP,,,
XI Liceum Ogólnokształcące (LO XI),Dofinansowanie pracowni przedmiotowych,DPR,,,
XI Liceum Ogólnokształcące (LO XI),Program Aktywności Społecznej i Integracji Osób Starszych,PAS,,,0.0
XI Liceum Ogólnokształcące (LO XI),Zadania inwestycyjne,ZIN,,,
XI Liceum Ogólnokształcące (LO XI),nan,,,,
XII Liceum Ogólnokształcące (LO XII),Działalność podstawowa,APO,6036280.0,,6036280.0
XII Liceum Ogólnokształcące (LO XII),Remonty,DRE,8000.0,,8000.0
XII Liceum Ogólnokształcące (LO XII),Zadania dzielnic (bieżące),DBR,,,
XII Liceum Ogólnokształcące (LO XII),Dofinansowanie pracowni przedmiotowych,DPR,,,
XII Liceum Ogólnokształcące (LO XII),Zadania inwestycyjne,ZIN,,,
XII Liceum Ogólnokształcące (LO XII),nan,,,,
XIII Liceum Ogólnokształcące (LO XIII),Działalność podstawowa,APO,6606740.0,,6606740.0
XIII Liceum Ogólnokształcące (LO XIII),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
XIII Liceum Ogólnokształcące (LO XIII),Zadania dzielnic (bieżące),DBR,24000.0,,24000.0
XIII Liceum Ogólnokształcące (LO XIII),Remonty,DRE,8000.0,,8000.0
XIII Liceum Ogólnokształcące (LO XIII),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,,,
XIII Liceum Ogólnokształcące (LO XIII),Dofinansowanie pracowni przedmiotowych,DPR,,,
XIII Liceum Ogólnokształcące (LO XIII),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
XIII Liceum Ogólnokształcące (LO XIII),Mobilność edukacyjna POWER,MEP,,,0.0
XIII Liceum Ogólnokształcące (LO XIII),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
XIII Liceum Ogólnokształcące (LO XIII),nan,,,,0.0
XIV Liceum Ogólnokształcące (LO XIV),Działalność podstawowa,APO,4266020.0,,4266020.0
XIV Liceum Ogólnokształcące (LO XIV),Małopolska Tarcza Antykryzysowa - Cyfryzacja szkół i placówek oświatowych,MTA,25000.0,,25000.0
XIV Liceum Ogólnokształcące (LO XIV),Remonty,DRE,8000.0,,8000.0
XIV Liceum Ogólnokształcące (LO XIV),Dofinansowanie pracowni przedmiotowych,DPR,,,
XIV Liceum Ogólnokształcące (LO XIV),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
XIV Liceum Ogólnokształcące (LO XIV),nan,,,,0.0
XV Liceum Ogólnokształcące (LO XV),Działalność podstawowa,APO,5817710.0,,5817710.0
XV Liceum Ogólnokształcące (LO XV),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,98640.0,,98640.0
XV Liceum Ogólnokształcące (LO XV),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
XV Liceum Ogólnokształcące (LO XV),Małopolska Tarcza Antykryzysowa - Cyfryzacja szkół i placówek oświatowych,MTA,25000.0,,25000.0
XV Liceum Ogólnokształcące (LO XV),Zadania dzielnic (bieżące),DBR,20000.0,,20000.0
XV Liceum Ogólnokształcące (LO XV),Remonty,DRE,10000.0,,10000.0
XV Liceum Ogólnokształcące (LO XV),Dofinansowanie pracowni przedmiotowych,DPR,,,
XV Liceum Ogólnokształcące (LO XV),Zadania inwestycyjne,ZIN,,,
XV Liceum Ogólnokształcące (LO XV),nan,,0.0,,0.0
XX Liceum Ogólnokształcące (LO XX),Działalność podstawowa,APO,5762020.0,,5762020.0
XX Liceum Ogólnokształcące (LO XX),Realizacja programu Młody Kraków,PMK,,,
XX Liceum Ogólnokształcące (LO XX),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,3150.0,,3150.0
XX Liceum Ogólnokształcące (LO XX),Remonty,DRE,8000.0,,8000.0
XX Liceum Ogólnokształcące (LO XX),Realizacja programów unijnych- Erasmus +,ERP,,,
XX Liceum Ogólnokształcące (LO XX),Małopolska Chmura Edukacyjna ,CHM,,,0.0
XX Liceum Ogólnokształcące (LO XX),Pozostała działalność,,,,0.0
XX Liceum Ogólnokształcące (LO XX),Zadania inwestycyjne,ZIN,,,
XX Liceum Ogólnokształcące (LO XX),nan,,,,0.0
XXI Liceum Ogólnokształcące (LO XXI),Działalność podstawowa,APO,1168200.0,,1168200.0
XXI Liceum Ogólnokształcące (LO XXI),Małopolska Tarcza Antykryzysowa - Cyfryzacja szkół i placówek oświatowych,MTA,25000.0,,25000.0
XXI Liceum Ogólnokształcące (LO XXI),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
XXI Liceum Ogólnokształcące (LO XXI),Pozostała działalność,CPO,,,
XXI Liceum Ogólnokształcące (LO XXI),nan,,,,
XXV Liceum Ogólnokształcące (LO XXV),Działalność podstawowa,APO,4556390.0,,4556390.0
XXV Liceum Ogólnokształcące (LO XXV),Zadania dzielnic (bieżące),DBR,20000.0,,20000.0
XXV Liceum Ogólnokształcące (LO XXV),Remonty,DRE,9000.0,,9000.0
XXV Liceum Ogólnokształcące (LO XXV),Dofinansowanie pracowni przedmiotowych,DPR,,,
XXV Liceum Ogólnokształcące (LO XXV),Zadania realizowane na podstawie umów i porozumień,HUP,,,
XXV Liceum Ogólnokształcące (LO XXV),nan,,,,
XXVIII Liceum Ogólnokształcące (LO XXVIII),Działalność podstawowa,APO,3831740.0,,3831740.0
XXVIII Liceum Ogólnokształcące (LO XXVIII),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
XXVIII Liceum Ogólnokształcące (LO XXVIII),Zadania dzielnic (bieżące),DBR,3000.0,,3000.0
XXVIII Liceum Ogólnokształcące (LO XXVIII),Remonty,DRE,6000.0,,6000.0
XXVIII Liceum Ogólnokształcące (LO XXVIII),Dofinansowanie pracowni przedmiotowych,DPR,,,
XXVIII Liceum Ogólnokształcące (LO XXVIII),Zadania realizowane na podstawie umów i porozumień,HUP,,,
XXVIII Liceum Ogólnokształcące (LO XXVIII),Zadania inwestycyjne,ZIN,,,
XXVIII Liceum Ogólnokształcące (LO XXVIII),nan,,,,
XLI Liceum Ogólnokształcące (LO XLI),Działalność podstawowa,APO,3825420.0,,3825420.0
XLI Liceum Ogólnokształcące (LO XLI),Małopolska Tarcza Antykryzysowa - Cyfryzacja szkół i placówek oświatowych,MTA,25000.0,,25000.0
XLI Liceum Ogólnokształcące (LO XLI),Realizacja programu Młody Kraków,PMK,,,
XLI Liceum Ogólnokształcące (LO XLI),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,,,
XLI Liceum Ogólnokształcące (LO XLI),Remonty,DRE,7000.0,,7000.0
XLI Liceum Ogólnokształcące (LO XLI),Dofinansowanie pracowni przedmiotowych,DPR,,,
XLI Liceum Ogólnokształcące (LO XLI),Zadania dzielnic (bieżące),DBR,,,0.0
XLI Liceum Ogólnokształcące (LO XLI),Zadania inwestycyjne,ZIN,,,
XLI Liceum Ogólnokształcące (LO XLI),nan,,,,
XLII Liceum Ogólnokształcące (LO XLII),Działalność podstawowa,APO,4138660.0,,4138660.0
XLII Liceum Ogólnokształcące (LO XLII),Pozostała działalność,CPO,15000.0,,15000.0
XLII Liceum Ogólnokształcące (LO XLII),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
XLII Liceum Ogólnokształcące (LO XLII),Zadania dzielnic (bieżące),DBR,2000.0,,2000.0
XLII Liceum Ogólnokształcące (LO XLII),Remonty,DRE,6000.0,,6000.0
XLII Liceum Ogólnokształcące (LO XLII),Dofinansowanie pracowni przedmiotowych,DPR,,,
XLII Liceum Ogólnokształcące (LO XLII),nan,ERP,,,0.0
XLII Liceum Ogólnokształcące (LO XLII),nan,,,,
XLIV Liceum Ogólnokształcące (LO XLIV),Działalność podstawowa,APO,4295200.0,,4295200.0
XLIV Liceum Ogólnokształcące (LO XLIV),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
XLIV Liceum Ogólnokształcące (LO XLIV),Zadania dzielnic (bieżące),DBR,2000.0,,2000.0
XLIV Liceum Ogólnokształcące (LO XLIV),Remonty,DRE,6000.0,,6000.0
XLIV Liceum Ogólnokształcące (LO XLIV),Dofinansowanie pracowni przedmiotowych,DPR,,,
XLIV Liceum Ogólnokształcące (LO XLIV),Zadania realizowane na podstawie umów i porozumień,HUP,,,
XLIV Liceum Ogólnokształcące (LO XLIV),Zadania inwestycyjne,ZIN,,,
XLIV Liceum Ogólnokształcące (LO XLIV),nan,,,,
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Działalność podstawowa,APO,7028930.0,,7028930.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Kształcenie zawodowe uczniów w branży budowlanej,CKB,15000.0,,15000.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Koordynacja kształcenia zawodowego uczniów,KKU,3130.0,,3130.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Realizacja programu Młody Kraków,PMK,18000.0,,18000.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Zadania dzielnic (bieżące),DBR,6000.0,,6000.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Remonty,DRE,11000.0,,11000.0
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Zespół Szkół Budowlanych Nr 1 (ZSB 1),REACT-EU- Małopolska Tarcza Humanitarna,MTH,,,
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkół Budowlanych Nr 1 (ZSB 1),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Zespół Szkół Budowlanych Nr 1 (ZSB 1),nan,,,,0.0
Zespół Szkół Chemicznych (ZSCH),Działalność podstawowa,APO,5376860.0,,5376860.0
Zespół Szkół Chemicznych (ZSCH),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,15520.0,,15520.0
Zespół Szkół Chemicznych (ZSCH),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,3150.0,,3150.0
Zespół Szkół Chemicznych (ZSCH),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,309120.0,,309120.0
Zespół Szkół Chemicznych (ZSCH),Realizacja programu Młody Kraków,PMK,12000.0,,12000.0
Zespół Szkół Chemicznych (ZSCH),Remonty,DRE,8000.0,,8000.0
Zespół Szkół Chemicznych (ZSCH),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkół Chemicznych (ZSCH),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Zespół Szkół Chemicznych (ZSCH),Małopolska Chmura Edukacyjna ,CHM,,,0.0
Zespół Szkół Chemicznych (ZSCH),Realizacja programów unijnych- Erasmus +,ERP,,,0.0
Zespół Szkół Chemicznych (ZSCH),nan,,,,
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Działalność podstawowa,APO,7547720.0,,7547720.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,6810.0,,6810.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,7320.0,,7320.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,1050.0,,1050.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,340000.0,,340000.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Remonty,DRE,15000.0,,15000.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Program Aktywności Społecznej i Integracji Osób Starszych,PAS,,,0.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Mobilność edukacyjna POWER,MEP,,,0.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Program mobilności ponadnarodowej,PMP,,,0.0
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),Zadania inwestycyjne,ZIN,,,
Zespół Szkół Ekonomicznych Nr 1 (ZSE 1),nan,,,,0.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Działalność podstawowa,APO,8756290.0,,8756290.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,22320.0,,22320.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,14420.0,,14420.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,270500.0,,270500.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Zadania dzielnic (bieżące),DBR,4000.0,,4000.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Remonty,DRE,10500.0,,10500.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Strzelnica w powiecie,SWP,,,0.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),Koordynacja kształcenia zawodowego uczniów,KKU,,,0.0
Zespół Szkół Ekonomicznych Nr 2 (ZSE 2),nan,,,,
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Działalność podstawowa,APO,12444610.0,,12444610.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Kształcenie zawodowe uczniów w branży elektryczno - elektronicznej,CKE,6000.0,,6000.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,395430.0,,395430.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Zadania realizowane na podstawie umów i porozumień,HUP,800.0,,800.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Koordynacja kształcenia zawodowego uczniów,KKU,5010.0,,5010.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Zadania dzielnic (bieżące),DBR,43000.0,,43000.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Remonty,DRE,15000.0,,15000.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Pozostała działalność,CPO,,,
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),Zadania inwestycyjne,ZIN,,,
Zespół Szkół Elektrycznych Nr 1 (ZSEL 1),nan,,,,
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Działalność podstawowa,APO,6413520.0,,6413520.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Kształcenie zawodowe uczniów w branży elektryczno - elektronicznej,CKE,28360.0,,28360.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Koordynacja kształcenia zawodowego uczniów,KKU,2110.0,,2110.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,2100.0,,2100.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Zadania dzielnic (bieżące),DBR,4000.0,,4000.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Remonty,DRE,9000.0,,9000.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Pozostała działalność,CPO,,,
